manufacturer,model,year,engine_dropdown,engine_name,stock_bhp,stage1_bhp,bhp_gain,stock_torque,stage1_torque,torque_gain,options_available,ecus,tools,stage_name,stage_id,parent_vehicle_id
Mini,Countryman,2017 -> 2019 (F60),2.0 T - S - 192hp,2.0 T - S,192,260,68,280,400,120,,"['Bosch MEVD17.2.3', 'Bosch MG1CS201']","['Alientech KESSv2', 'Autotuner', 'CMDFlash', 'MagicMotorsport Flex', 'Dimsport New Trasdata', 'bFlash']",Stage 1,8893,9143
Mini,Countryman,2017 -> 2019 (F60),2.0T S JCW - 306hp,2.0T S JCW,306,335,29,450,500,50,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Bosch MG1CS201'],['Autotuner'],Stage 1,21899,13535
Mini,Countryman,2020 -> 2023 (F60 LCI),1.5T - 102hp,1.5T,102,165,63,180,270,90,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",,,Stage 1,21900,13536
Mini,Countryman,2020 -> 2023 (F60 LCI),1.5T - 136hp,1.5T,136,165,29,230,270,40,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Bosch MG1CS201'],,Stage 1,21901,13537
Mini,Countryman,2020 -> 2023 (F60 LCI),2.0T S - 178hp,2.0T S,178,220,42,280,370,90,,['Bosch MG1CS201'],,Stage 1,24967,16611
Mini,Countryman,2020 -> 2023 (F60 LCI),JCW 2.0T - 306hp,JCW 2.0T,306,335,29,450,500,50,['Specific DTC Disable'],['Bosch MG1CS201'],,Stage 1,25331,17065
Mini,Countryman,2020 -> 2023 (F60 LCI),2.0D - 150hp,2.0D,150,190,40,350,400,50,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Flaps', 'Speed Limiter Disable', 'Adblue']","['Bosch EDC17C50', 'Bosch EDC17C41']","['Dimsport New Genius', 'Alientech KESS3', 'Dimsport New Trasdata']",Stage 1,25035,16700
Mini,Countryman,2020 -> 2023 (F60 LCI),SE Hybrid ALL4 1.5T - 224hp,SE Hybrid ALL4 1.5T,224,270,46,385,450,65,,['Bosch MEVD17.2.3'],,Stage 1,21902,13538
Mini,One / One D / Minimalist,2002 -> 2007 (R50),1.4D - 75hp,1.4D,75,100,25,180,225,45,"['EGR Disable', 'Flaps', 'Speed Limiter Disable', 'Adblue']",['Bosch DDE4.0'],"['Alientech KESSv2', 'CMDFlash']",Stage 1,8809,2570
Mini,One / One D / Minimalist,2002 -> 2007 (R50),1.4D - 88hp,1.4D,88,110,22,190,230,40,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Flaps', 'Speed Limiter Disable', 'Adblue']",['Bosch EDC16C35'],['CMDFlash'],Stage 1,8810,2571
Mini,One / One D / Minimalist,2002 -> 2007 (R50),1.6i - 90hp,1.6i,90,125,35,140,165,25,"['Specific DTC Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']","['Siemens/Continental EMS2', 'Siemens/Continental EMS5150']","['Alientech KESSv2', 'Autotuner', 'CMDFlash', 'Dimsport New Genius']",Stage 1,8808,2572
Mini,One / One D / Minimalist,2002 -> 2007 (R50),1.6i - 116hp,1.6i,116,125,9,150,165,15,"['Specific DTC Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Siemens/Continental EMS2'],,Stage 1,19671,11286
Mini,One / One D / Minimalist,2007 -> 2010 (R56),1.4 DFI - 75hp,1.4 DFI,75,105,30,120,150,30,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']","['Bosch MED17.2', 'Bosch MEV17.2']","['Alientech KESSv2', 'CMDFlash', 'MagicMotorsport Flex', 'Dimsport New Genius']",Stage 1,8811,2573
Mini,One / One D / Minimalist,2007 -> 2010 (R56),1.4 DFI - 95hp,1.4 DFI,95,105,10,140,150,10,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Bosch MEV17.2'],"['Alientech KESSv2', 'CMDFlash', 'MagicMotorsport Flex']",Stage 1,8812,2574
Mini,One / One D / Minimalist,2007 -> 2010 (R56),1.6 DFI - 98hp,1.6 DFI,98,125,27,153,173,20,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Bosch MEV17.2.2'],"['CMDFlash', 'MagicMotorsport Flex']",Stage 1,8813,2575
Mini,One / One D / Minimalist,2007 -> 2010 (R56),1.6D - 90hp,1.6D,90,140,50,210,310,100,,['Bosch EDC16C35'],['Alientech KESSv2'],Stage 1,8814,2576
Mini,One / One D / Minimalist,2010 -> 2014 (R56),1.4 DFI - 75hp,1.4 DFI,75,95,20,120,142,22,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']","['Bosch MED17.2', 'Bosch MEV17.2.2']","['Alientech KESSv2', 'CMDFlash', 'MagicMotorsport Flex']",Stage 1,8815,2577
Mini,One / One D / Minimalist,2010 -> 2014 (R56),1.6 DFI - 75hp,1.6 DFI,75,135,60,122,175,53,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Bosch MEV17.2.2'],"['Alientech KESSv2', 'Autotuner', 'CMDFlash', 'MagicMotorsport Flex', 'Dimsport New Trasdata']",Stage 1,8816,2578
Mini,One / One D / Minimalist,2010 -> 2014 (R56),1.6 DFI - 98hp,1.6 DFI,98,135,37,153,175,22,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Bosch MEV17.2.2'],"['Alientech KESSv2', 'Autotuner', 'CMDFlash', 'MagicMotorsport Flex', 'Dimsport New Trasdata']",Stage 1,8817,2579
Mini,One / One D / Minimalist,2010 -> 2014 (R56),1.6 DFI - 115hp,1.6 DFI,115,135,20,160,175,15,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",,,Stage 1,8818,2580
Mini,One / One D / Minimalist,2010 -> 2014 (R56),1.6 DFI - 122hp,1.6 DFI,122,135,13,160,175,15,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Bosch MEV17.2.2'],,Stage 1,8819,2581
Mini,One / One D / Minimalist,2010 -> 2014 (R56),1.5D - 95hp,1.5D,95,120,25,220,290,70,,['Bosch EDC17C50'],,Stage 1,21903,13539
Mini,One / One D / Minimalist,2010 -> 2014 (R56),1.6 D - 90hp,1.6 D,90,140,50,215,320,105,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Flaps', 'Speed Limiter Disable', 'Adblue']",['Bosch EDC16C35'],"['Alientech KESSv2', 'Autotuner', 'CMDFlash']",Stage 1,8820,2582
Mini,One / One D / Minimalist,2014 -> 2018 (F56),1.2 Twin Power - 75hp,1.2 Twin Power,75,140,65,180,240,60,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Bosch MEVD17.2.3'],"['Alientech KESSv2', 'Autotuner', 'CMDFlash']",Stage 1,8821,2583
Mini,One / One D / Minimalist,2014 -> 2018 (F56),1.2 Twin Power - 102hp,1.2 Twin Power,102,140,38,180,240,60,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Bosch MEVD17.2.3'],"['Alientech KESSv2', 'Autotuner', 'CMDFlash', 'MagicMotorsport Flex']",Stage 1,8822,2584
Mini,One / One D / Minimalist,2014 -> 2018 (F56),1.5 T - 102hp,1.5 T,102,170,68,180,280,100,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Swirl Flaps', 'Speed Limiter Disable']","['Bosch MG1', 'Bosch MEVD17.2.3']",['Autotuner'],Stage 1,8823,9128
Mini,One / One D / Minimalist,2014 -> 2018 (F56),1.5 Turbo - 75hp,1.5 Turbo,75,165,90,160,270,110,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Bosch MG1'],"['Autotuner', 'MagicMotorsport Flex']",Stage 1,21905,13541
Mini,One / One D / Minimalist,2014 -> 2018 (F56),1.5 Turbo - 136hp,1.5 Turbo,136,165,29,230,270,40,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']","['Bosch MEVD17.2.3', 'Bosch MG1CS201']","['Autotuner', 'Dimsport New Genius']",Stage 1,21904,13540
Mini,One / One D / Minimalist,2014 -> 2018 (F56),1.5D - 95hp,1.5D,95,150,55,220,330,110,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Start/Stop Disable', 'Flaps', 'Speed Limiter Disable', 'Adblue']","['Bosch EDC17C50', 'Bosch MD1CS001']","['Alientech KESSv2', 'Autotuner', 'CMDFlash']",Stage 1,8824,2585
Mini,One / One D / Minimalist,2018 -> ... (F56 LCI),1.2 T - 75hp,1.2 T,75,140,65,180,240,60,['Specific DTC Disable'],"['Bosch MED17.2.3', 'Bosch MG1CS201']",['Alientech KESSv2'],Stage 1,8825,9129
Mini,One / One D / Minimalist,2018 -> ... (F56 LCI),1.2 T - 102hp,1.2 T,102,140,38,180,240,60,['Specific DTC Disable'],"['Bosch MG1CS201', 'Bosch MED17.2']",['Autotuner'],Stage 1,8826,9130
Mini,One / One D / Minimalist,2018 -> ... (F56 LCI),1.5 T - 102hp,1.5 T,102,170,68,190,280,90,,['Bosch MG1CS201'],"['Autotuner', 'CMDFlash']",Stage 1,8827,9131
Mini,One / One D / Minimalist,2018 -> ... (F56 LCI),1.5 D - 95hp,1.5 D,95,150,55,220,330,110,,['Bosch MD1CS001'],"['Autotuner', 'MagicMotorsport Flex']",Stage 1,8828,9132
Mini,Paceman,2012 -> ...,1.6 DFi - 115hp,1.6 DFi,115,130,15,160,175,15,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",,,Stage 1,8899,2637
Mini,Paceman,2012 -> ...,1.6 DFi - 122hp,1.6 DFi,122,130,8,160,175,15,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Bosch MEV17.2.2'],,Stage 1,8900,2638
Mini,Paceman,2012 -> ...,1.6 Turbo - 163hp,1.6 Turbo,163,205,42,240,300,60,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",,,Stage 1,8901,2639
Mini,Paceman,2012 -> ...,1.6 Turbo - 184hp,1.6 Turbo,184,205,21,240,300,60,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Bosch MED17.1.1'],"['Alientech KESSv2', 'CMDFlash', 'MagicMotorsport Flex']",Stage 1,8902,2640
Mini,Paceman,2012 -> ...,1.6 Turbo - 190hp,1.6 Turbo,190,210,20,260,300,40,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",,,Stage 1,8903,2641
Mini,Paceman,2012 -> ...,JCW - 218hp,JCW,218,230,12,280,340,60,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']","['Bosch MEVD17.2.2', 'Bosch MEVD17.2.7']",['CMDFlash'],Stage 1,8904,2642
Mini,Paceman,2012 -> ...,1.6D - 112hp,1.6D,112,140,28,270,320,50,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Start/Stop Disable', 'Flaps', 'Speed Limiter Disable', 'Adblue']",['Bosch EDC17C41'],,Stage 1,8905,2643
Mini,Paceman,2012 -> ...,2.0D - 112hp,2.0D,112,180,68,270,400,130,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Start/Stop Disable', 'Flaps', 'Speed Limiter Disable', 'Adblue']","['Bosch EDC17C41', 'Bosch EDC17C50']",,Stage 1,8906,2644
Mini,Paceman,2012 -> ...,2.0D - 136hp,2.0D,136,180,44,305,400,95,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Start/Stop Disable', 'Flaps', 'Speed Limiter Disable', 'Adblue']",['Bosch EDC17C50'],,Stage 1,8907,2645
Mini,Paceman,2012 -> ...,2.0D - 143hp,2.0D,143,180,37,305,400,95,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Start/Stop Disable', 'Flaps', 'Speed Limiter Disable', 'Adblue']","['Bosch EDC17C50', 'Bosch EDC17C41']",['Autotuner'],Stage 1,8908,2646
Mini,Roadster/Coupé,2011 -> ... (R58/R59),1.6 DFi - 75hp,1.6 DFi,75,130,55,122,175,53,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",,,Stage 1,8909,2647
Mini,Roadster/Coupé,2011 -> ... (R58/R59),1.6 DFi - 98hp,1.6 DFi,98,130,32,153,175,22,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",,,Stage 1,8910,2648
Mini,Roadster/Coupé,2011 -> ... (R58/R59),1.6 DFi - 115hp,1.6 DFi,115,130,15,160,175,15,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",,,Stage 1,8911,2649
Mini,Roadster/Coupé,2011 -> ... (R58/R59),1.6 DFi - 122hp,1.6 DFi,122,130,8,160,175,15,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Bosch MEV17.2.2'],,Stage 1,8912,2650
Mini,Roadster/Coupé,2011 -> ... (R58/R59),1.6 Turbo - 163hp,1.6 Turbo,163,205,42,240,300,60,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",,,Stage 1,8913,2651
Mini,Roadster/Coupé,2011 -> ... (R58/R59),1.6 Turbo - 184hp,1.6 Turbo,184,210,26,240,340,100,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']","['Bosch MEVD17.2.2', 'Bosch MEVD17.2.7']","['Autotuner', 'CMDFlash', 'Dimsport New Genius']",Stage 1,8914,2652
Mini,Roadster/Coupé,2011 -> ... (R58/R59),1.6 Turbo JCW - 211hp,1.6 Turbo JCW,211,230,19,260,340,80,"['Specific DTC Disable', 'Pops & Bangs', 'Start/Stop Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']",['Bosch MED17.2'],['MagicMotorsport Flex'],Stage 1,8915,2653
Mini,Roadster/Coupé,2011 -> ... (R58/R59),2.0 SD - 136hp,2.0 SD,136,180,44,305,400,95,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Start/Stop Disable', 'Flaps', 'Speed Limiter Disable', 'Adblue']","['Bosch EDC17C41', 'Bosch EDC17C50']",,Stage 1,8916,2654
Mini,Roadster/Coupé,2011 -> ... (R58/R59),2.0 SD - 143hp,2.0 SD,143,180,37,305,400,95,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Start/Stop Disable', 'Flaps', 'Speed Limiter Disable', 'Adblue']","['Bosch EDC17C41', 'Bosch EDC17C50']",,Stage 1,8917,2655
Mitsubishi,ASX,2010 -> 2016,1.6 DID - 115hp,1.6 DID,115,140,25,270,330,60,,['Siemens/Continental SID807'],,Stage 1,8918,2656
Mitsubishi,ASX,2010 -> 2016,1.8 DID - 115hp,1.8 DID,115,175,60,300,360,60,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Swirl Flaps', 'Speed Limiter Disable', 'Adblue']",['Denso RA6'],"['Alientech K-TAG', 'MagicMotorsport Flex', 'Dimsport New Genius']",Stage 1,8919,2657
Mitsubishi,ASX,2010 -> 2016,1.8 DID - 150hp,1.8 DID,150,175,25,300,360,60,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Swirl Flaps', 'Speed Limiter Disable', 'Adblue']",['Denso RA6'],"['MagicMotorsport Flex', 'Dimsport New Trasdata']",Stage 1,8920,2658
Mitsubishi,ASX,2010 -> 2016,2.2 DiD - 150hp,2.2 DiD,150,185,35,380,450,70,,['Denso RA6'],['Alientech KESSv2'],Stage 1,8921,4777
Mitsubishi,ASX,2010 -> 2016,2.2 DID - 177hp,2.2 DID,177,200,23,400,450,50,,['Denso RA6 4N13'],,Stage 1,8922,2659
Mitsubishi,ASX,2010 -> 2016,1.6 Mivec - 115hp,1.6 Mivec,115,122,7,154,160,6,,['Mitsubishi E6T79xx'],['Alientech KESS3'],Stage 1,24930,16577
Mitsubishi,ASX,2016 -> 2021,1.6 DiD - 114hp,1.6 DiD,114,150,36,270,350,80,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Swirl Flaps', 'Speed Limiter Disable', 'Adblue']",['Siemens/Continental SID807EVO'],,Stage 1,8923,9149
Mitsubishi,ASX,2016 -> 2021,2.2 DiD - 150hp,2.2 DiD,150,185,35,360,450,90,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Swirl Flaps', 'Speed Limiter Disable', 'Adblue']",['Denso RA6'],,Stage 1,8924,9150
Mitsubishi,ASX,2016 -> 2021,1.6 MIVEC - 115hp,1.6 MIVEC,115,122,7,154,160,6,,,,Stage 1,25395,17153
Mitsubishi,ASX,2016 -> 2021,1.6 MIVEC - 117hp,1.6 MIVEC,117,125,8,154,165,11,,,,Stage 1,25396,17154
Mitsubishi,ASX,2016 -> 2021,2.0 MIVEC - 150hp,2.0 MIVEC,150,160,10,195,210,15,,,,Stage 1,25397,17155
Mitsubishi,ASX,2022 -> ...,1.3 DI-T - 140hp,1.3 DI-T,140,155,15,260,300,40,,,,Stage 1,25398,17156
Mitsubishi,Carisma,All Years,1.9 D - 102hp,1.9 D,102,126,24,215,260,45,"['Adblue', 'EGR Disable', 'Specific DTC Disable', 'Flaps', 'Speed Limiter Disable']",['Bosch EDC15C2'],,Stage 1,25419,17182
Mitsubishi,Carisma,All Years,1.9Di-D - 115hp,1.9Di-D,115,140,25,265,340,75,,['Bosch EDC15C2'],,Stage 1,8926,2661
Mitsubishi,Carisma,All Years,1.9Di-D - 154hp,1.9Di-D,154,129,-25,380,250,-130,,['Bosch EDC15C2'],,Stage 1,8925,2660
Mitsubishi,Colt,All Years,1.1i - 74hp,1.1i,74,81,7,100,110,10,,,,Stage 1,24849,16498
Mitsubishi,Colt,All Years,1.3 MIVEC - 95hp,1.3 MIVEC,95,105,10,125,135,10,,,,Stage 1,25491,17298
Mitsubishi,Colt,All Years,1.5 16v - 107hp,1.5 16v,107,116,9,145,154,9,,"['Mitsubishi E6T42', 'Mitsubishi E6T73']",['Alientech KESS3'],Stage 1,25458,17238
Mitsubishi,Colt,All Years,1.5 Turbo - 150hp,1.5 Turbo,150,180,30,210,270,60,"['Specific DTC Disable', 'Decat', 'Flaps', 'Speed Limiter Disable']","['Mitsubishi E6T42', 'Mitsubishi E6T73']","['Alientech KESSv2', 'CMDFlash', 'Dimsport New Trasdata']",Stage 1,8927,2662
Mitsubishi,Colt,All Years,1.5 DI-D - 95hp,1.5 DI-D,95,120,25,210,270,60,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Swirl Flaps', 'Speed Limiter Disable', 'Adblue']","['Bosch EDC16C33', 'Bosch EDC16C31']","['Alientech KESSv2', 'CMDFlash']",Stage 1,8928,2663
Mitsubishi,Delica,2017 > ...,2.3T - 148hp,2.3T,148,178,30,360,420,60,,,,Stage 1,8929,9151
Mitsubishi,Eclipse Cross,2017 -> 2020,1.5 T-MIVEC - 163hp,1.5 T-MIVEC,163,176,13,250,270,20,['Specific DTC Disable'],['Mitsubishi MH8601'],"['MagicMotorsport Flex', 'Dimsport New Genius']",Stage 1,21907,13543
Mitsubishi,Eclipse Cross,2017 -> 2020,2.2 DiD - 150hp,2.2 DiD,150,185,35,400,450,50,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable']",,,Stage 1,21906,13542
Mitsubishi,EVO,All Years,IX - 280hp,IX,280,320,40,355,420,65,"['Specific DTC Disable', 'Decat', 'Swirl Flaps', 'Speed Limiter Disable']","['Mitsubishi E6T469xx', 'Mitsubishi E6T34874 H']",['Dimsport New Trasdata'],Stage 1,8930,2664
Mitsubishi,EVO,All Years,X - 295hp,X,295,330,35,366,430,64,"['Specific DTC Disable', 'Decat', 'Swirl Flaps', 'Speed Limiter Disable']",['Mitsubishi E6T469xx'],['Alientech KESSv2'],Stage 1,8931,2665
Mitsubishi,Grandis,All Years,2.0 DID - 136hp,2.0 DID,136,170,34,310,400,90,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Swirl Flaps', 'Speed Limiter Disable', 'Adblue']",['Bosch EDC16U31'],"['Alientech K-TAG', 'Alientech KESSv2', 'CMDFlash']",Stage 1,8935,2669
Mitsubishi,Grandis,All Years,2.4 16V - 162hp,2.4 16V,162,175,13,217,225,8,,['Mitsubishi E6T44xxx'],['Alientech KESS3'],Stage 1,25436,17199
Mitsubishi,L200,1996 -> 2006,2.5 TD - 100hp,2.5 TD,100,130,30,240,300,60,,,,Stage 1,25552,17394
Mitsubishi,L200,1996 -> 2006,2.5 TD - 115hp,2.5 TD,115,140,25,240,320,80,,,,Stage 1,25551,17393
Mitsubishi,L200,2006 -> 2010,2.5 DI-D - 115hp,2.5 DI-D,115,144,29,240,280,40,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Speed Limiter Disable', 'Adblue']",['Denso 4D56'],['Autotuner'],Stage 1,25119,16805
Mitsubishi,L200,2006 -> 2010,2.5 DI-D - 136hp,2.5 DI-D,136,175,39,314,360,46,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Speed Limiter Disable', 'Adblue']",['Denso 4D56'],['Autotuner'],Stage 1,25118,16804
Mitsubishi,L200,2006 -> 2010,2.5 DI-D - 154hp,2.5 DI-D,154,175,21,380,420,40,"['Specific DTC Disable', 'Speed Limiter Disable', 'EGR Disable', 'DPF Disable', 'Adblue']","['Denso RA6', 'Denso 4D56']",['Autotuner'],Stage 1,25120,16806
Mitsubishi,L200,2006 -> 2010,2.5 DI-D - 165hp,2.5 DI-D,165,205,40,380,460,80,"['Specific DTC Disable', 'EGR Disable', 'DPF Disable']",['Denso RA6'],"['Alientech KESSv2', 'Dimsport New Genius', 'Alientech K-TAG', 'Alientech KESS3', 'Dimsport New Trasdata']",Stage 1,25637,17526
Mitsubishi,L200,2010 -> 2015,2.5 DiD - 115hp,2.5 DiD,115,144,29,240,320,80,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Swirl Flaps', 'Speed Limiter Disable', 'Adblue']",['Mitsubishi E6T0xx'],"['Alientech KESSv2', 'CMDFlash']",Stage 1,13501,2670
Mitsubishi,L200,2010 -> 2015,2.5 DiD - 136hp,2.5 DiD,136,175,39,314,360,46,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Swirl Flaps', 'Speed Limiter Disable', 'Adblue']","['Denso RHF4', 'Denso SH7058', 'Denso RA6']","['Alientech K-TAG', 'Alientech KESS3', 'Alientech KESSv2', 'CMDFlash', 'MagicMotorsport Flex', 'Dimsport New Genius', 'Dimsport New Trasdata']",Stage 1,8936,2671
Mitsubishi,L200,2010 -> 2015,2.5 DiD - 178hp,2.5 DiD,178,210,32,400,460,60,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Swirl Flaps', 'Speed Limiter Disable', 'Adblue']","['Denso RA6', 'Denso SH7058', 'Denso SH7059']","['Alientech KESSv2', 'Autotuner', 'CMDFlash', 'MagicMotorsport Flex', 'Dimsport New Genius']",Stage 1,8937,2672
Mitsubishi,L200,2015 -> 2019,2.2 DiD - 150hp,2.2 DiD,150,180,30,400,460,60,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable']",['Denso SH72543'],"['Alientech K-TAG', 'Alientech KESS3', 'MagicMotorsport Flex', 'Dimsport New Trasdata']",Stage 1,21909,13545
Mitsubishi,L200,2015 -> 2019,2.3 DiD - 150hp,2.3 DiD,150,180,30,400,460,60,,['Denso SH72543'],"['Alientech K-TAG', 'MagicMotorsport Flex']",Stage 1,21910,13546
Mitsubishi,L200,2015 -> 2019,2.4 DiD - 154hp,2.4 DiD,154,200,46,380,500,120,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Swirl Flaps', 'Speed Limiter Disable', 'Adblue']","['Denso RA6', 'Denso SH7059', 'Denso RHF4']","['Alientech K-TAG', 'Alientech KESS3', 'Alientech KESSv2', 'CMDFlash', 'MagicMotorsport Flex']",Stage 1,8938,4888
Mitsubishi,L200,2015 -> 2019,2.4 DiD - 181hp,2.4 DiD,181,200,19,430,500,70,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Swirl Flaps', 'Speed Limiter Disable', 'Adblue']","['Denso SH7059', 'Denso RA6']","['Alientech KESSv2', 'Autotuner', 'CMDFlash', 'MagicMotorsport Flex', 'Dimsport New Genius']",Stage 1,8939,4889
Mitsubishi,L200,2019 -> 2023,2.3 DiD - 150hp,2.3 DiD,150,180,30,400,460,60,,['Denso RA6 4N14'],"['Alientech KESS3', 'MagicMotorsport Flex', 'Dimsport New Trasdata']",Stage 1,24899,16546
Mitsubishi,L200,2019 -> 2023,2.4 DiD - 181hp,2.4 DiD,181,205,24,430,500,70,,,['Autotuner Autotuner'],Stage 1,24900,16547
Mitsubishi,Lancer,All Years,1.5 - 107hp,1.5,107,120,13,143,160,17,,,,Stage 1,24808,16457
Mitsubishi,Lancer,All Years,1.6 16v - 97hp,1.6 16v,97,110,13,150,167,17,,['Mitsubishi E6T43xxx'],['Alientech KESS3'],Stage 1,25102,16783
Mitsubishi,Lancer,All Years,1.8 - 141hp,1.8,141,152,11,178,196,18,,['Mitsubishi MH8106F'],['PCM Flash'],Stage 1,24994,16646
Mitsubishi,Lancer,All Years,2.0 16v - 133hp,2.0 16v,133,147,14,176,192,16,,['Mitsubishi E6T348xx'],['Alientech KESS3'],Stage 1,25355,17099
Mitsubishi,Lancer,All Years,1.8 DiD - 115hp,1.8 DiD,115,155,40,300,360,60,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Swirl Flaps', 'Speed Limiter Disable', 'Adblue']","['Denso RA6', 'Mitsubishi E6T78879']",['MagicMotorsport Flex'],Stage 1,8940,2673
Mitsubishi,Lancer,All Years,1.8 DID - 150hp,1.8 DID,150,175,25,300,360,60,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Swirl Flaps', 'Speed Limiter Disable', 'Adblue']",['Denso RA6'],,Stage 1,8941,2675
Mitsubishi,Lancer,All Years,2.0 DID - 140hp,2.0 DID,140,180,40,310,400,90,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable', 'Swirl Flaps', 'Speed Limiter Disable', 'Adblue']",['Bosch EDC16U31'],"['Alientech KESSv2', 'Autotuner', 'CMDFlash', 'Dimsport New Genius']",Stage 1,8942,2676
Mitsubishi,Montero,2015 -> 2019,2.4d - 181hp,2.4d,181,210,29,430,470,40,"['EGR Disable', 'DPF Disable', 'Specific DTC Disable']",,,Stage 1,21911,13547
